timestamp,weather_icon,wind_speed,humidity,temperature,location
2006-01-19T07:00:00+07:00,partly-cloudy-day,18.0 km/h,79%,23.0°,Hà Nội
2006-01-20T07:00:00+07:00,partly-cloudy-day,25.2 km/h,71%,17.9°,Hà Nội
2006-01-21T07:00:00+07:00,cloudy,25.2 km/h,55%,15.2°,Hà Nội
2006-01-22T07:00:00+07:00,cloudy,18.0 km/h,55%,13.9°,Hà Nội
2006-01-23T07:00:00+07:00,cloudy,21.6 km/h,53%,14.5°,Hà Nội
2006-01-24T07:00:00+07:00,partly-cloudy-day,14.4 km/h,54%,14.6°,Hà Nội
2006-01-25T07:00:00+07:00,partly-cloudy-day,14.4 km/h,60%,14.9°,Hà Nội
2006-01-26T07:00:00+07:00,clear-day,18.0 km/h,57%,17.0°,Hà Nội
2006-01-27T07:00:00+07:00,partly-cloudy-day,18.0 km/h,67%,16.3°,Hà Nội
2006-01-28T07:00:00+07:00,clear-day,14.4 km/h,79%,17.3°,Hà Nội
2006-01-29T07:00:00+07:00,partly-cloudy-day,18.0 km/h,83%,19.1°,Hà Nội
2006-01-30T07:00:00+07:00,partly-cloudy-day,18.0 km/h,83%,21.4°,Hà Nội
2006-01-31T07:00:00+07:00,partly-cloudy-day,14.4 km/h,86%,22.7°,Hà Nội
2006-02-01T07:00:00+07:00,partly-cloudy-day,21.6 km/h,83%,22.8°,Hà Nội
2006-02-02T07:00:00+07:00,partly-cloudy-day,28.8 km/h,87%,21.6°,Hà Nội
2006-02-03T07:00:00+07:00,partly-cloudy-day,18.0 km/h,85%,21.9°,Hà Nội
2006-02-04T07:00:00+07:00,partly-cloudy-day,18.0 km/h,87%,19.2°,Hà Nội
2006-02-05T07:00:00+07:00,rain,14.4 km/h,94%,16.7°,Hà Nội
2006-02-06T07:00:00+07:00,rain,18.0 km/h,90%,19.1°,Hà Nội
2006-02-07T07:00:00+07:00,partly-cloudy-day,7.5 km/h,94%,19.3°,Hà Nội
2006-02-08T07:00:00+07:00,partly-cloudy-day,10.8 km/h,89%,19.0°,Hà Nội
2006-02-09T07:00:00+07:00,rain,14.4 km/h,91%,18.6°,Hà Nội
2006-02-10T07:00:00+07:00,rain,21.6 km/h,86%,16.0°,Hà Nội
2006-02-11T07:00:00+07:00,cloudy,10.8 km/h,84%,17.1°,Hà Nội
2006-02-12T07:00:00+07:00,rain,10.8 km/h,96%,17.4°,Hà Nội
2006-02-13T07:00:00+07:00,rain,25.2 km/h,84%,21.0°,Hà Nội
2006-02-14T07:00:00+07:00,partly-cloudy-day,25.2 km/h,88%,21.8°,Hà Nội
2006-02-15T07:00:00+07:00,cloudy,21.6 km/h,86%,23.5°,Hà Nội
2006-02-16T07:00:00+07:00,cloudy,21.6 km/h,86%,23.9°,Hà Nội
2006-02-17T07:00:00+07:00,rain,28.8 km/h,87%,17.8°,Hà Nội
2006-02-18T07:00:00+07:00,rain,21.6 km/h,83%,14.3°,Hà Nội
2006-02-19T07:00:00+07:00,rain,14.4 km/h,81%,14.8°,Hà Nội
2006-02-20T07:00:00+07:00,rain,14.4 km/h,75%,16.1°,Hà Nội
2006-02-21T07:00:00+07:00,cloudy,14.4 km/h,84%,18.5°,Hà Nội
2006-02-22T07:00:00+07:00,rain,25.2 km/h,95%,17.4°,Hà Nội
2006-02-23T07:00:00+07:00,cloudy,21.6 km/h,76%,17.1°,Hà Nội
2006-02-24T07:00:00+07:00,cloudy,18.0 km/h,94%,15.0°,Hà Nội
2006-02-25T07:00:00+07:00,rain,14.4 km/h,90%,15.3°,Hà Nội
2006-02-26T07:00:00+07:00,rain,14.4 km/h,95%,15.3°,Hà Nội
2006-02-27T07:00:00+07:00,rain,14.4 km/h,96%,15.9°,Hà Nội
2006-02-28T07:00:00+07:00,rain,25.2 km/h,74%,16.5°,Hà Nội
2006-03-01T07:00:00+07:00,rain,21.3 km/h,47%,16.8°,Hà Nội
2006-03-02T07:00:00+07:00,cloudy,10.8 km/h,50%,16.4°,Hà Nội
2006-03-03T07:00:00+07:00,partly-cloudy-day,14.4 km/h,58%,17.5°,Hà Nội
2006-03-04T07:00:00+07:00,partly-cloudy-day,21.6 km/h,74%,17.9°,Hà Nội
2006-03-05T07:00:00+07:00,rain,10.8 km/h,96%,17.6°,Hà Nội
2006-03-06T07:00:00+07:00,rain,7.2 km/h,96%,18.8°,Hà Nội
2006-03-07T07:00:00+07:00,rain,14.4 km/h,97%,20.3°,Hà Nội
2006-03-08T07:00:00+07:00,rain,10.8 km/h,97%,21.2°,Hà Nội
2006-03-09T07:00:00+07:00,rain,10.8 km/h,97%,22.1°,Hà Nội
2006-03-10T07:00:00+07:00,cloudy,18.0 km/h,95%,22.4°,Hà Nội
2006-03-11T07:00:00+07:00,rain,21.6 km/h,97%,22.6°,Hà Nội
2006-03-12T07:00:00+07:00,rain,18.0 km/h,96%,23.5°,Hà Nội
2006-03-13T07:00:00+07:00,rain,32.4 km/h,75%,16.3°,Hà Nội
2006-03-14T07:00:00+07:00,cloudy,14.4 km/h,67%,14.0°,Hà Nội
2006-03-15T07:00:00+07:00,partly-cloudy-day,18.0 km/h,76%,17.1°,Hà Nội
2006-03-16T07:00:00+07:00,partly-cloudy-day,14.4 km/h,93%,17.6°,Hà Nội
2006-03-17T07:00:00+07:00,rain,14.4 km/h,94%,19.2°,Hà Nội
2006-03-18T07:00:00+07:00,rain,10.8 km/h,96%,21.0°,Hà Nội
2006-03-19T07:00:00+07:00,rain,18.0 km/h,93%,23.0°,Hà Nội
2006-03-20T07:00:00+07:00,cloudy,18.0 km/h,97%,21.5°,Hà Nội
2006-03-21T07:00:00+07:00,cloudy,21.6 km/h,94%,23.3°,Hà Nội
2006-03-22T07:00:00+07:00,cloudy,18.0 km/h,95%,23.7°,Hà Nội
2006-03-23T07:00:00+07:00,cloudy,21.6 km/h,95%,24.0°,Hà Nội
2006-03-24T07:00:00+07:00,rain,25.2 km/h,83%,20.5°,Hà Nội
2006-03-25T07:00:00+07:00,rain,14.4 km/h,94%,19.0°,Hà Nội
2006-03-26T07:00:00+07:00,rain,14.4 km/h,88%,20.0°,Hà Nội
2006-03-27T07:00:00+07:00,cloudy,14.4 km/h,79%,20.8°,Hà Nội
2006-03-28T07:00:00+07:00,rain,18.0 km/h,68%,22.5°,Hà Nội
2006-03-29T07:00:00+07:00,partly-cloudy-day,18.0 km/h,68%,22.0°,Hà Nội
2006-03-30T07:00:00+07:00,partly-cloudy-day,7.2 km/h,77%,22.0°,Hà Nội
2006-03-31T07:00:00+07:00,partly-cloudy-day,18.0 km/h,82%,22.1°,Hà Nội
2006-04-01T07:00:00+07:00,cloudy,14.4 km/h,84%,22.9°,Hà Nội
2006-04-02T07:00:00+07:00,partly-cloudy-day,21.6 km/h,78%,24.8°,Hà Nội
2006-04-03T07:00:00+07:00,partly-cloudy-day,18.0 km/h,82%,25.0°,Hà Nội
2006-04-04T07:00:00+07:00,partly-cloudy-day,18.0 km/h,80%,25.9°,Hà Nội
2006-04-05T07:00:00+07:00,partly-cloudy-day,18.0 km/h,78%,26.4°,Hà Nội
2006-04-06T07:00:00+07:00,rain,21.6 km/h,81%,25.2°,Hà Nội
2006-04-07T07:00:00+07:00,cloudy,18.0 km/h,76%,24.6°,Hà Nội
2006-04-08T07:00:00+07:00,partly-cloudy-day,21.6 km/h,78%,25.4°,Hà Nội
2006-04-09T07:00:00+07:00,partly-cloudy-day,21.6 km/h,79%,26.6°,Hà Nội
2006-04-10T07:00:00+07:00,partly-cloudy-day,21.6 km/h,75%,27.7°,Hà Nội
2006-04-11T07:00:00+07:00,clear-day,25.2 km/h,71%,29.3°,Hà Nội
2006-04-12T07:00:00+07:00,clear-day,21.6 km/h,70%,29.4°,Hà Nội
2006-04-13T07:00:00+07:00,rain,32.4 km/h,66%,24.2°,Hà Nội
2006-04-14T07:00:00+07:00,rain,18.0 km/h,67%,18.6°,Hà Nội
2006-04-15T07:00:00+07:00,rain,18.0 km/h,60%,19.8°,Hà Nội
2006-04-16T07:00:00+07:00,partly-cloudy-day,10.8 km/h,58%,21.3°,Hà Nội
2006-04-17T07:00:00+07:00,partly-cloudy-day,21.6 km/h,63%,22.2°,Hà Nội
2006-04-18T07:00:00+07:00,partly-cloudy-day,10.8 km/h,84%,21.8°,Hà Nội
2006-04-19T07:00:00+07:00,cloudy,14.4 km/h,92%,22.5°,Hà Nội
2006-04-20T07:00:00+07:00,partly-cloudy-day,18.0 km/h,80%,25.2°,Hà Nội
2006-04-21T07:00:00+07:00,partly-cloudy-day,25.2 km/h,76%,26.2°,Hà Nội
2006-04-22T07:00:00+07:00,rain,21.6 km/h,81%,27.0°,Hà Nội
2006-04-23T07:00:00+07:00,rain,25.2 km/h,76%,27.9°,Hà Nội
2006-04-24T07:00:00+07:00,partly-cloudy-day,21.6 km/h,80%,26.9°,Hà Nội
2006-04-25T07:00:00+07:00,partly-cloudy-day,25.2 km/h,78%,27.6°,Hà Nội
2006-04-26T07:00:00+07:00,partly-cloudy-day,25.2 km/h,79%,28.3°,Hà Nội
2006-04-27T07:00:00+07:00,rain,18.0 km/h,78%,27.6°,Hà Nội
2006-04-28T07:00:00+07:00,cloudy,39.6 km/h,78%,24.6°,Hà Nội
2006-04-29T07:00:00+07:00,rain,18.0 km/h,72%,23.3°,Hà Nội
2006-04-30T07:00:00+07:00,partly-cloudy-day,14.4 km/h,65%,24.5°,Hà Nội
2006-05-01T07:00:00+07:00,cloudy,10.8 km/h,79%,25.4°,Hà Nội
2006-05-02T07:00:00+07:00,rain,18.0 km/h,72%,28.3°,Hà Nội
2006-05-03T07:00:00+07:00,partly-cloudy-day,28.8 km/h,73%,28.9°,Hà Nội
2006-05-04T07:00:00+07:00,partly-cloudy-day,25.2 km/h,77%,27.8°,Hà Nội
2006-05-05T07:00:00+07:00,rain,28.8 km/h,75%,28.5°,Hà Nội
2006-05-06T07:00:00+07:00,partly-cloudy-day,25.2 km/h,73%,29.3°,Hà Nội
2006-05-07T07:00:00+07:00,partly-cloudy-day,25.2 km/h,77%,28.4°,Hà Nội
2006-05-08T07:00:00+07:00,rain,36.0 km/h,79%,27.3°,Hà Nội
2006-05-09T07:00:00+07:00,partly-cloudy-day,25.2 km/h,77%,28.6°,Hà Nội
2006-05-10T07:00:00+07:00,partly-cloudy-day,18.0 km/h,81%,28.3°,Hà Nội
2006-05-11T07:00:00+07:00,partly-cloudy-day,21.6 km/h,83%,27.4°,Hà Nội
2006-05-12T07:00:00+07:00,partly-cloudy-day,25.2 km/h,71%,28.7°,Hà Nội
2006-05-13T07:00:00+07:00,partly-cloudy-day,43.2 km/h,78%,23.5°,Hà Nội
2006-05-14T07:00:00+07:00,cloudy,21.6 km/h,44%,23.6°,Hà Nội
2006-05-15T07:00:00+07:00,partly-cloudy-day,18.0 km/h,48%,25.1°,Hà Nội
2006-05-16T07:00:00+07:00,partly-cloudy-day,18.0 km/h,51%,27.0°,Hà Nội
2006-05-17T07:00:00+07:00,clear-day,18.0 km/h,51%,27.3°,Hà Nội
2006-05-18T07:00:00+07:00,partly-cloudy-day,10.8 km/h,55%,26.9°,Hà Nội
2006-05-19T07:00:00+07:00,partly-cloudy-day,14.4 km/h,58%,26.4°,Hà Nội
2006-05-20T07:00:00+07:00,clear-day,25.2 km/h,62%,27.3°,Hà Nội
2006-05-21T07:00:00+07:00,rain,18.0 km/h,64%,28.1°,Hà Nội
2006-05-22T07:00:00+07:00,rain,14.4 km/h,79%,26.6°,Hà Nội
2006-05-23T07:00:00+07:00,rain,10.8 km/h,88%,24.5°,Hà Nội
2006-05-24T07:00:00+07:00,rain,21.6 km/h,84%,27.1°,Hà Nội
2006-05-25T07:00:00+07:00,partly-cloudy-day,25.2 km/h,81%,27.7°,Hà Nội
2006-05-26T07:00:00+07:00,partly-cloudy-day,18.0 km/h,76%,29.0°,Hà Nội
2006-05-27T07:00:00+07:00,rain,18.0 km/h,79%,28.5°,Hà Nội
2006-05-28T07:00:00+07:00,rain,14.4 km/h,77%,27.7°,Hà Nội
2006-05-29T07:00:00+07:00,rain,25.2 km/h,80%,25.0°,Hà Nội
2006-05-30T07:00:00+07:00,rain,18.0 km/h,85%,24.0°,Hà Nội
2006-05-31T07:00:00+07:00,rain,10.8 km/h,78%,27.5°,Hà Nội
2006-06-01T07:00:00+07:00,rain,18.0 km/h,76%,28.0°,Hà Nội
2006-06-02T07:00:00+07:00,rain,25.2 km/h,71%,29.6°,Hà Nội
2006-06-03T07:00:00+07:00,rain,25.2 km/h,72%,29.5°,Hà Nội
2006-06-04T07:00:00+07:00,partly-cloudy-day,18.0 km/h,70%,30.4°,Hà Nội
2006-06-05T07:00:00+07:00,partly-cloudy-day,21.6 km/h,59%,32.3°,Hà Nội
2006-06-06T07:00:00+07:00,partly-cloudy-day,18.0 km/h,50%,33.2°,Hà Nội
2006-06-07T07:00:00+07:00,partly-cloudy-day,14.4 km/h,55%,32.9°,Hà Nội
2006-06-08T07:00:00+07:00,partly-cloudy-day,18.0 km/h,68%,30.7°,Hà Nội
2006-06-09T07:00:00+07:00,partly-cloudy-day,36.0 km/h,67%,29.4°,Hà Nội
2006-06-10T07:00:00+07:00,partly-cloudy-day,14.4 km/h,82%,25.6°,Hà Nội
2006-06-11T07:00:00+07:00,partly-cloudy-day,18.0 km/h,73%,28.1°,Hà Nội
2006-06-12T07:00:00+07:00,partly-cloudy-day,18.0 km/h,71%,29.8°,Hà Nội
2006-06-13T07:00:00+07:00,partly-cloudy-day,21.6 km/h,69%,31.1°,Hà Nội
2006-06-14T07:00:00+07:00,cloudy,28.8 km/h,74%,30.6°,Hà Nội
2006-06-15T07:00:00+07:00,rain,14.4 km/h,76%,28.6°,Hà Nội
2006-06-16T07:00:00+07:00,partly-cloudy-day,21.6 km/h,68%,31.5°,Hà Nội
2006-06-17T07:00:00+07:00,rain,21.6 km/h,69%,31.8°,Hà Nội
2006-06-18T07:00:00+07:00,rain,19.8 km/h,84%,28.8°,Hà Nội
2006-06-19T07:00:00+07:00,rain,76.2 km/h,80%,29.1°,Hà Nội
2006-06-20T07:00:00+07:00,rain,18.0 km/h,78%,29.8°,Hà Nội
2006-06-21T07:00:00+07:00,partly-cloudy-day,25.2 km/h,76%,30.2°,Hà Nội
2006-06-22T07:00:00+07:00,partly-cloudy-day,21.6 km/h,77%,30.1°,Hà Nội
2006-06-23T07:00:00+07:00,rain,21.6 km/h,78%,30.1°,Hà Nội
2006-06-24T07:00:00+07:00,partly-cloudy-day,14.4 km/h,74%,30.4°,Hà Nội
2006-06-25T07:00:00+07:00,partly-cloudy-day,25.2 km/h,74%,30.9°,Hà Nội
2006-06-26T07:00:00+07:00,rain,18.0 km/h,77%,30.2°,Hà Nội
2006-06-27T07:00:00+07:00,partly-cloudy-day,28.8 km/h,77%,29.6°,Hà Nội
2006-06-28T07:00:00+07:00,partly-cloudy-day,18.0 km/h,75%,30.7°,Hà Nội
2006-06-29T07:00:00+07:00,partly-cloudy-day,25.2 km/h,84%,29.0°,Hà Nội
2006-06-30T07:00:00+07:00,rain,23.1 km/h,90%,27.2°,Hà Nội
2006-07-01T07:00:00+07:00,rain,18.0 km/h,86%,28.0°,Hà Nội
2006-07-02T07:00:00+07:00,rain,25.2 km/h,84%,28.3°,Hà Nội
2006-07-03T07:00:00+07:00,rain,21.6 km/h,83%,29.1°,Hà Nội
2006-07-04T07:00:00+07:00,rain,14.4 km/h,78%,29.8°,Hà Nội
2006-07-05T07:00:00+07:00,rain,10.8 km/h,82%,29.4°,Hà Nội
2006-07-06T07:00:00+07:00,partly-cloudy-day,21.6 km/h,79%,30.9°,Hà Nội
2006-07-07T07:00:00+07:00,partly-cloudy-day,28.8 km/h,70%,31.6°,Hà Nội
2006-07-08T07:00:00+07:00,partly-cloudy-day,10.8 km/h,67%,32.0°,Hà Nội
2006-07-09T07:00:00+07:00,partly-cloudy-day,18.0 km/h,72%,30.7°,Hà Nội
2006-07-10T07:00:00+07:00,partly-cloudy-day,39.6 km/h,71%,31.3°,Hà Nội
2006-07-11T07:00:00+07:00,rain,28.8 km/h,80%,29.5°,Hà Nội
2006-07-12T07:00:00+07:00,partly-cloudy-day,18.0 km/h,81%,29.3°,Hà Nội
2006-07-13T07:00:00+07:00,rain,10.8 km/h,75%,30.7°,Hà Nội
2006-07-14T07:00:00+07:00,partly-cloudy-day,18.0 km/h,70%,32.4°,Hà Nội
2006-07-15T07:00:00+07:00,partly-cloudy-day,14.4 km/h,66%,32.4°,Hà Nội
2006-07-16T07:00:00+07:00,partly-cloudy-day,10.8 km/h,72%,31.8°,Hà Nội
2006-07-17T07:00:00+07:00,rain,14.4 km/h,90%,28.0°,Hà Nội
2006-07-18T07:00:00+07:00,rain,21.6 km/h,80%,29.2°,Hà Nội
2006-07-19T07:00:00+07:00,partly-cloudy-day,14.4 km/h,77%,29.7°,Hà Nội
2006-07-20T07:00:00+07:00,partly-cloudy-day,14.4 km/h,75%,30.1°,Hà Nội
2006-07-21T07:00:00+07:00,partly-cloudy-day,18.0 km/h,75%,30.4°,Hà Nội
2006-07-22T07:00:00+07:00,partly-cloudy-day,14.4 km/h,76%,30.8°,Hà Nội
2006-07-23T07:00:00+07:00,partly-cloudy-day,14.4 km/h,74%,31.5°,Hà Nội
2006-07-24T07:00:00+07:00,partly-cloudy-day,10.8 km/h,71%,32.0°,Hà Nội
2006-07-25T07:00:00+07:00,partly-cloudy-day,18.0 km/h,86%,27.7°,Hà Nội
2006-07-26T07:00:00+07:00,partly-cloudy-day,14.4 km/h,77%,30.0°,Hà Nội
2006-07-27T07:00:00+07:00,partly-cloudy-day,14.4 km/h,71%,31.9°,Hà Nội
2006-07-28T07:00:00+07:00,partly-cloudy-day,14.4 km/h,86%,27.9°,Hà Nội
2006-07-29T07:00:00+07:00,rain,14.4 km/h,94%,25.9°,Hà Nội
2006-07-30T07:00:00+07:00,rain,21.6 km/h,91%,26.3°,Hà Nội
2006-07-31T07:00:00+07:00,rain,18.0 km/h,91%,26.3°,Hà Nội
2006-08-01T07:00:00+07:00,rain,10.8 km/h,89%,27.4°,Hà Nội
2006-08-02T07:00:00+07:00,partly-cloudy-day,14.4 km/h,82%,29.2°,Hà Nội
2006-08-03T07:00:00+07:00,rain,21.6 km/h,78%,28.9°,Hà Nội
2006-08-04T07:00:00+07:00,partly-cloudy-day,18.0 km/h,81%,27.7°,Hà Nội
2006-08-05T07:00:00+07:00,rain,21.6 km/h,81%,28.6°,Hà Nội
2006-08-06T07:00:00+07:00,rain,14.4 km/h,91%,26.6°,Hà Nội
2006-08-07T07:00:00+07:00,rain,18.0 km/h,92%,26.2°,Hà Nội
2006-08-08T07:00:00+07:00,rain,14.4 km/h,93%,26.0°,Hà Nội
2006-08-09T07:00:00+07:00,partly-cloudy-day,7.2 km/h,80%,28.9°,Hà Nội
2006-08-10T07:00:00+07:00,partly-cloudy-day,18.0 km/h,81%,29.4°,Hà Nội
2006-08-11T07:00:00+07:00,partly-cloudy-day,10.8 km/h,79%,29.6°,Hà Nội
2006-08-12T07:00:00+07:00,partly-cloudy-day,18.0 km/h,84%,28.0°,Hà Nội
2006-08-13T07:00:00+07:00,rain,28.8 km/h,82%,28.7°,Hà Nội
2006-08-14T07:00:00+07:00,partly-cloudy-day,11.1 km/h,76%,30.1°,Hà Nội
2006-08-15T07:00:00+07:00,rain,14.4 km/h,81%,28.6°,Hà Nội
2006-08-16T07:00:00+07:00,rain,10.8 km/h,92%,26.9°,Hà Nội
2006-08-17T07:00:00+07:00,rain,21.6 km/h,93%,26.3°,Hà Nội
2006-08-18T07:00:00+07:00,rain,14.7 km/h,96%,25.3°,Hà Nội
2006-08-19T07:00:00+07:00,rain,18.0 km/h,92%,26.7°,Hà Nội
2006-08-20T07:00:00+07:00,rain,14.4 km/h,90%,27.3°,Hà Nội
2006-08-21T07:00:00+07:00,partly-cloudy-day,14.4 km/h,84%,28.8°,Hà Nội
2006-08-22T07:00:00+07:00,rain,14.4 km/h,83%,28.2°,Hà Nội
2006-08-23T07:00:00+07:00,partly-cloudy-day,14.4 km/h,79%,28.2°,Hà Nội
2006-08-24T07:00:00+07:00,partly-cloudy-day,21.6 km/h,86%,26.9°,Hà Nội
2006-08-25T07:00:00+07:00,partly-cloudy-day,14.4 km/h,80%,27.6°,Hà Nội
2006-08-26T07:00:00+07:00,partly-cloudy-day,21.6 km/h,85%,28.8°,Hà Nội
2006-08-27T07:00:00+07:00,rain,18.0 km/h,87%,28.2°,Hà Nội
2006-08-28T07:00:00+07:00,rain,14.4 km/h,87%,28.2°,Hà Nội
2006-08-29T07:00:00+07:00,rain,10.8 km/h,86%,27.7°,Hà Nội
2006-08-30T07:00:00+07:00,rain,18.0 km/h,89%,27.5°,Hà Nội
2006-08-31T07:00:00+07:00,rain,14.4 km/h,85%,28.5°,Hà Nội
2006-09-01T07:00:00+07:00,partly-cloudy-day,14.4 km/h,80%,29.4°,Hà Nội
2006-09-02T07:00:00+07:00,partly-cloudy-day,18.0 km/h,79%,30.5°,Hà Nội
2006-09-03T07:00:00+07:00,partly-cloudy-day,21.6 km/h,80%,31.1°,Hà Nội
2006-09-04T07:00:00+07:00,partly-cloudy-day,18.0 km/h,78%,30.4°,Hà Nội
2006-09-05T07:00:00+07:00,rain,21.6 km/h,89%,27.4°,Hà Nội
2006-09-06T07:00:00+07:00,partly-cloudy-day,14.4 km/h,83%,29.2°,Hà Nội
2006-09-07T07:00:00+07:00,partly-cloudy-day,32.4 km/h,82%,30.6°,Hà Nội
2006-09-08T07:00:00+07:00,rain,21.6 km/h,86%,30.2°,Hà Nội
2006-09-09T07:00:00+07:00,rain,28.8 km/h,86%,25.5°,Hà Nội
2006-09-10T07:00:00+07:00,partly-cloudy-day,21.6 km/h,65%,24.4°,Hà Nội
2006-09-11T07:00:00+07:00,partly-cloudy-day,18.0 km/h,54%,26.1°,Hà Nội
2006-09-12T07:00:00+07:00,clear-day,21.6 km/h,60%,26.7°,Hà Nội
2006-09-13T07:00:00+07:00,partly-cloudy-day,14.4 km/h,65%,27.3°,Hà Nội
2006-09-14T07:00:00+07:00,partly-cloudy-day,18.0 km/h,67%,28.2°,Hà Nội
2006-09-15T07:00:00+07:00,partly-cloudy-day,14.4 km/h,71%,27.9°,Hà Nội
2006-09-16T07:00:00+07:00,partly-cloudy-day,14.4 km/h,68%,28.6°,Hà Nội
2006-09-17T07:00:00+07:00,partly-cloudy-day,14.4 km/h,72%,28.4°,Hà Nội
2006-09-18T07:00:00+07:00,partly-cloudy-day,14.4 km/h,68%,28.3°,Hà Nội
2006-09-19T07:00:00+07:00,partly-cloudy-day,14.4 km/h,69%,27.8°,Hà Nội
2006-09-20T07:00:00+07:00,partly-cloudy-day,10.8 km/h,76%,26.4°,Hà Nội
2006-09-21T07:00:00+07:00,rain,10.8 km/h,77%,27.1°,Hà Nội
2006-09-22T07:00:00+07:00,partly-cloudy-day,14.1 km/h,67%,27.9°,Hà Nội
2006-09-23T07:00:00+07:00,clear-day,14.4 km/h,68%,27.0°,Hà Nội
2006-09-24T07:00:00+07:00,partly-cloudy-day,18.0 km/h,67%,28.0°,Hà Nội
2006-09-25T07:00:00+07:00,rain,21.6 km/h,78%,26.7°,Hà Nội
2006-09-26T07:00:00+07:00,rain,18.0 km/h,87%,26.6°,Hà Nội
2006-09-27T07:00:00+07:00,rain,18.0 km/h,85%,26.9°,Hà Nội
2006-09-28T07:00:00+07:00,partly-cloudy-day,10.8 km/h,70%,28.8°,Hà Nội
2006-09-29T07:00:00+07:00,clear-day,10.8 km/h,73%,28.7°,Hà Nội
2006-09-30T07:00:00+07:00,partly-cloudy-day,18.0 km/h,74%,29.2°,Hà Nội
2006-10-01T07:00:00+07:00,rain,21.6 km/h,71%,28.1°,Hà Nội
2006-10-02T07:00:00+07:00,rain,18.0 km/h,76%,26.8°,Hà Nội
2006-10-03T07:00:00+07:00,rain,14.4 km/h,80%,26.5°,Hà Nội
2006-10-04T07:00:00+07:00,rain,14.4 km/h,79%,27.6°,Hà Nội
2006-10-05T07:00:00+07:00,partly-cloudy-day,18.0 km/h,83%,27.8°,Hà Nội
2006-10-06T07:00:00+07:00,rain,14.4 km/h,85%,27.5°,Hà Nội
2006-10-07T07:00:00+07:00,partly-cloudy-day,18.0 km/h,81%,28.0°,Hà Nội
2006-10-08T07:00:00+07:00,partly-cloudy-day,14.4 km/h,79%,27.9°,Hà Nội
2006-10-09T07:00:00+07:00,rain,28.8 km/h,81%,24.9°,Hà Nội
2006-10-10T07:00:00+07:00,partly-cloudy-day,10.8 km/h,78%,26.2°,Hà Nội
2006-10-11T07:00:00+07:00,rain,14.4 km/h,84%,26.2°,Hà Nội
2006-10-12T07:00:00+07:00,partly-cloudy-day,10.8 km/h,82%,26.9°,Hà Nội
2006-10-13T07:00:00+07:00,partly-cloudy-day,14.4 km/h,78%,28.3°,Hà Nội
2006-10-14T07:00:00+07:00,partly-cloudy-day,18.0 km/h,76%,28.4°,Hà Nội
2006-10-15T07:00:00+07:00,partly-cloudy-day,14.4 km/h,76%,28.3°,Hà Nội
2006-10-16T07:00:00+07:00,partly-cloudy-day,21.6 km/h,76%,28.6°,Hà Nội
2006-10-17T07:00:00+07:00,partly-cloudy-day,14.4 km/h,76%,28.4°,Hà Nội
2006-10-18T07:00:00+07:00,clear-day,14.4 km/h,75%,28.4°,Hà Nội
2006-10-19T07:00:00+07:00,partly-cloudy-day,25.2 km/h,77%,28.5°,Hà Nội
2006-10-20T07:00:00+07:00,rain,18.0 km/h,78%,27.9°,Hà Nội
2006-10-21T07:00:00+07:00,partly-cloudy-day,14.4 km/h,76%,27.7°,Hà Nội
2006-10-22T07:00:00+07:00,partly-cloudy-day,14.4 km/h,77%,27.5°,Hà Nội
2006-10-23T07:00:00+07:00,partly-cloudy-day,10.8 km/h,72%,28.0°,Hà Nội
2006-10-24T07:00:00+07:00,partly-cloudy-day,21.6 km/h,76%,27.6°,Hà Nội
2006-10-25T07:00:00+07:00,rain,18.0 km/h,77%,27.4°,Hà Nội
2006-10-26T07:00:00+07:00,rain,14.4 km/h,81%,26.8°,Hà Nội
2006-10-27T07:00:00+07:00,clear-day,21.6 km/h,69%,26.5°,Hà Nội
2006-10-28T07:00:00+07:00,partly-cloudy-day,14.4 km/h,74%,26.1°,Hà Nội
2006-10-29T07:00:00+07:00,clear-day,14.4 km/h,72%,26.4°,Hà Nội
2006-10-30T07:00:00+07:00,partly-cloudy-day,10.8 km/h,73%,26.6°,Hà Nội
2006-10-31T07:00:00+07:00,clear-day,10.8 km/h,73%,26.5°,Hà Nội
2006-11-01T07:00:00+07:00,clear-day,21.6 km/h,57%,26.4°,Hà Nội
2006-11-02T07:00:00+07:00,clear-day,21.6 km/h,55%,25.0°,Hà Nội
2006-11-03T07:00:00+07:00,clear-day,14.4 km/h,62%,23.7°,Hà Nội
2006-11-04T07:00:00+07:00,clear-day,10.8 km/h,67%,23.0°,Hà Nội
2006-11-05T07:00:00+07:00,clear-day,10.8 km/h,67%,23.3°,Hà Nội
2006-11-06T07:00:00+07:00,clear-day,25.2 km/h,66%,24.6°,Hà Nội
2006-11-07T07:00:00+07:00,clear-day,25.2 km/h,53%,24.2°,Hà Nội
2006-11-08T07:00:00+07:00,clear-day,10.8 km/h,68%,23.8°,Hà Nội
2006-11-09T07:00:00+07:00,clear-day,10.8 km/h,78%,25.4°,Hà Nội
2006-11-10T07:00:00+07:00,partly-cloudy-day,10.8 km/h,80%,26.8°,Hà Nội
2006-11-11T07:00:00+07:00,partly-cloudy-day,14.4 km/h,75%,26.9°,Hà Nội
2006-11-12T07:00:00+07:00,partly-cloudy-day,14.4 km/h,73%,25.9°,Hà Nội
2006-11-13T07:00:00+07:00,partly-cloudy-day,21.6 km/h,76%,25.2°,Hà Nội
